model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.825,82.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.94,42.3,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.945,51.975,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.975,34.125,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9075,40.8375,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.96,33.599999999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.040000000000000036,0.45,0.9624999999999999,1.7325000000000015,Low
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9524999999999999,95.24999999999999,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9624999999999999,33.68749999999999,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.925,92.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9325,41.962500000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9325,93.25,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.8975,40.387499999999996,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.955,33.425,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9675,96.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.785,35.325,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.89,40.050000000000004,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.885,88.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.78,27.299999999999997,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.685,37.67500000000001,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.96,52.800000000000004,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9624999999999999,96.24999999999999,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.7275,72.75,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.8825000000000001,48.53750000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.7525,41.3875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.965,43.425,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.8425,46.337500000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.9875,44.4375,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9325,41.962500000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9724999999999999,34.037499999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9624999999999999,33.68749999999999,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.95,42.75,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.96,33.599999999999994,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.59,20.65,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.955,52.525,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.51,51.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.875,39.375,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.93,93.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.925,92.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9675,96.75,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.595,59.5,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.9575,33.5125,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.725,72.5,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.755,41.525000000000006,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.955,95.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.6,21.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9524999999999999,52.387499999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9624999999999999,43.3125,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9824999999999999,44.2125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.965,53.075,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.8625,47.43750000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.8325,37.462500000000006,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.95,42.75,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.545,24.525000000000002,Low
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.8825000000000001,30.887500000000003,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.8175,36.7875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9475,52.112500000000004,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.6599999999999999,36.3,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.875,48.12500000000001,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.89,89.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.8025,28.0875,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9,90.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.905,31.674999999999997,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.96,52.800000000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.825,82.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9175,91.75,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.7849999999999999,27.474999999999994,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.6125,61.25000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.5425,18.987499999999997,Low
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9225,50.737500000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.5175,51.74999999999999,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.96,33.599999999999994,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9475,42.6375,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.6075,33.41250000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.915,32.025,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.905,49.775000000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.915,41.175,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.905,40.725,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.96,33.599999999999994,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.515,28.325000000000006,Low
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.98,53.900000000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9524999999999999,95.24999999999999,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9,40.5,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.915,50.32500000000001,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.68,37.400000000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.645,35.47500000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.78,27.299999999999997,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.905,40.725,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9450000000000001,94.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9575,95.75,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.7975,79.75,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.96,33.599999999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.95,95.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.7675000000000001,26.8625,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.7150000000000001,71.50000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9125000000000001,50.18750000000001,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.885,30.974999999999998,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.5525,30.3875,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.8525,85.25,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9225000000000001,50.73750000000001,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.8125,81.25,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.915,91.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.89,40.050000000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9475,94.75,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9299999999999999,93.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.5675,56.75,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9775,97.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.98,44.1,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9424999999999999,51.837500000000006,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.88,48.400000000000006,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.97,33.949999999999996,Medium
