model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9424999999999999,51.837500000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.88,74.8,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.8500000000000001,42.50000000000001,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.975,82.875,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.6575,32.875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9,45.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.98,83.3,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9624999999999999,81.81249999999999,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.8725,47.987500000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.93,51.150000000000006,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9675,53.212500000000006,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.97,82.45,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.63,34.650000000000006,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.8,44.00000000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9125000000000001,50.18750000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.89,44.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.905,45.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,B,0.995,0.85,0.9775,82.6720625,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.77,42.35,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8225,69.9125,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.925,46.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.91,50.050000000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.96,52.800000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.91,77.35,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.835,41.75,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.95,80.75,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.635,34.925000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9524999999999999,52.387499999999996,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.88,48.400000000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.965,53.075,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.7,35.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9624999999999999,52.93750000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.89,75.64999999999999,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9025000000000001,45.12500000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.7975,43.862500000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.85,46.75,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.95,52.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.92,50.60000000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9325,79.2625,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.91,50.050000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9425,80.1125,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.525,44.625,Medium
CWRU (bearing proxy),Main Table Bearing,B,0.995,0.85,0.9225000000000001,78.0204375,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9724999999999999,48.62499999999999,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.7,35.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.885,48.675000000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9724999999999999,48.62499999999999,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.8625,43.125,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.6275,34.5125,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.965,82.02499999999999,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8625,73.3125,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9924999999999999,84.3625,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9575,52.6625,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.95,52.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.86,47.300000000000004,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.905,45.25,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.925,78.625,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9325,46.625,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.8574999999999999,47.1625,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.6275,31.374999999999996,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9425,51.837500000000006,Medium
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.735,36.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.8525,42.625,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.71,60.349999999999994,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.68,37.400000000000006,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.935,79.47500000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.9724999999999999,48.62499999999999,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.9724999999999999,82.6625,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.965,53.075,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.8525,72.46249999999999,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.8875,48.8125,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.55,46.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.975,48.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.7124999999999999,35.62499999999999,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.965,48.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.8674999999999999,43.375,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.955,52.525,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.95,80.75,Critical
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.93,79.05,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9824999999999999,49.125,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.9875,54.31250000000001,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.7925,43.5875,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.875,43.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,0.64,35.2,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.725,36.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.635,34.925000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.99,84.15,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.85,46.75,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.9824999999999999,83.51249999999999,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.975,82.875,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.9175,45.875,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.7475,63.5375,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9524999999999999,47.62499999999999,Medium
CWRU (bearing proxy),Main Table Bearing,Normal,0.0,0.85,1.0,0.0,Low
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.8875,44.375,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.9225000000000001,78.41250000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.935,46.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9425,51.837500000000006,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.66,36.300000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.6625,56.3125,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,0.995,0.5,0.945,47.01375,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.89,44.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.76,41.800000000000004,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.995,84.575,Critical
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.6,33.0,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,B,1.0,0.5,0.9450000000000001,47.25,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9675,53.212500000000006,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.965,82.02499999999999,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main Table Bearing,IR,1.0,0.85,0.985,83.725,Critical
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,IR,1.0,0.55,0.9175,50.4625,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,0.6525000000000001,55.462500000000006,High
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.985,49.25,Medium
CWRU (bearing proxy),Main Table Bearing,B,0.98,0.85,0.5,41.65,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.9225000000000001,50.73750000000001,Medium
CWRU (bearing proxy),Main Table Bearing,OR,1.0,0.85,1.0,85.0,Critical
CWRU (bearing proxy),Separator / Classifier Drive Bearing,OR,1.0,0.5,0.85,42.5,Medium
CWRU (bearing proxy),Mill Fan (Hot Gas Draft Fan) Bearing,B,1.0,0.55,0.935,51.42500000000001,Medium
CWRU (bearing proxy),Separator / Classifier Drive Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Table Bearing,B,1.0,0.85,0.955,81.175,Critical
